,cowcode,country,year,c_abbr,recent_country,wg,region_ccp,system_year,system_age,system_num,recent_system,event_year,event_age,event_num,recent_event,valid_year,eventtype,reconciled,Human Dignity,Right to Overthrow Government,Amparo,Indigenous Voting,Indigenous Representation,Form Indigenous Political Parties,Indigenous Tax Exemption,Indigenous Exemption for Illegal Activities,Indigenous Internal Governance,Form Parties,Universal Adult Suffrage,State Duty to Provide Work,State Duty to Protect Culture,Jury Trial,Victims' Rights,Extradition of Criminals,Collection of Evidence,Pre-Trial Release,Habeas Corpus,No Punishment Without Law,Appeal,Capital Punishment Banned,Corporal Punishment Banned,Due Process,Examine Witnesses,Ex Post Laws Banned,Redress for False Imprisonment,Fair Trial,Speedy Trial,Public Trial,Presumption of Innocence,Trial in Native Language,Juvenile Criminal Rights,Double Jeopardy Banned,Protection Against Self-Incrimination,Counsel,Debtor Detention Banned,Birthright Citizenship,Renounce Citizenship,Equality Before Law,Gender Equality,Nationality Equality,Country of Origin Equality,Racial Equality,Language Equality,Religious Equality,Sexual Orientation Equality,Age Equality,Disability Equality,Color Equality,Creed Equality,Social Status Equality,Financial Equality,Tribe/Clan Equality,Party Equality,Parentage Equality,Access to Information,Protection of Reputation,Freedom of Religion,Separation of Church and State,Expropriation of Property,Fair Compensation,Unions,Strike,Leisure,Minimum Standard of Living,Transfer Property,Testate,Inheritance,Intellectual Property,Patents,Copyrights,Trademarks,Form Business,Consumer Rights,Social Security,Support for Elderly,Support for Unemployed,Support for Disabled,Support for Children,Property,Free Market,Benefits of Science,Choose Occupation,Safe Working Environment,Child Labor,Shelter,Marriage,Found Family,Matrimonial Equality,Childrens' Rights,Civil Marriage,Self-Determination,Health,Life,Slavery Banned,Torture Banned,Cruel Treatment Prohibited,Privacy,Movement,Opinion,Expression,Petition,Censorship Banned,Press,Assembly,Association,Development of Person,Conscientious Objectors,Asylum,Arms,Environment,Arts,Language Protection,Free Education,Academic Freedom,Access to Higher Education
5964,223,Liechtenstein,2012,LIE,1,1,W. Europe/U.S./Canada,1921,91,349,1,2003,9,NA,0,2010,non-event,NA,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. conditional,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,2. full,2. full,2. full,0. no,1. yes,1. yes,1. yes,1. yes,1. conditional,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no
10057,368,Lithuania,2012,LIT,1,1,E. Europe/Post-Soviet,1992,20,521,1,2006,6,NA,0,2010,non-event,NA,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no,1. conditional,1. yes,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,0. no,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,1. yes,1. yes,1. yes,0. no,1. conditional,1. yes,1. yes,2. full,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,1. yes,1. yes,2. full,2. full,2. full,1. yes,1. yes,1. yes,1. yes,1. yes,2. full,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. conditional
5309,212,Luxembourg,2012,LUX,1,1,W. Europe/U.S./Canada,1868,144,328,1,2009,3,NA,0,2010,non-event,NA,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,0. no,2. full,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. conditional,0. no,1. yes,2. full,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,1. yes,2. full,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,0. no,1. conditional
8964,343,Macedonia,2012,MAC,1,1,E. Europe/Post-Soviet,1991,21,452,1,2011,1,NA,0,2010,non-event,NA,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no,1. conditional,1. yes,1. yes,1. yes,1. yes,1. yes,2. full,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,1. yes,1. yes,0. no,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,0. no,1. yes,0. no,1. yes,1. yes,1. conditional,1. yes,1. yes,2. full,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,0. no,1. yes,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,1. yes,1. yes,2. full,2. full,2. full,1. yes,1. yes,1. yes,1. yes,1. yes,2. full,1. yes,1. yes,1. yes,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,0. no
13481,580,Madagascar,2012,MAG,1,1,Sub-Saharan Africa,2010,2,994,1,2010,2,NA,0,2010,non-event,NA,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,0. no,1. yes,1. yes,1. conditional,0. no,1. yes,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,2. yes and free access,1. yes,0. no,2. full,2. full,1. yes,1. yes,1. yes,1. yes,0. no,2. full,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,0. no,0. no
12966,553,Malawi,2012,MAW,1,1,Sub-Saharan Africa,1994,18,712,1,2010,2,NA,0,2010,non-event,NA,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,1. yes,0. no,1. yes,0. no,2. full,0. no,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,2. yes and free access,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,0. no,1. yes,0. no,1. yes,0. no,1. conditional,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,2. full,1. yes,1. yes,1. yes,0. no,0. no,1. yes,1. yes,2. full,2. full,2. full,1. yes,1. yes,1. yes,1. yes,0. no,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,0. no
18084,820,Malaysia,2012,MAL,1,1,East Asia,1957,55,924,1,2007,5,NA,0,2010,non-event,NA,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,0. no,1. yes,1. yes,1. yes,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,0. no,1. conditional,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,1. yes,0. no,0. no,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. conditional,0. no,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,2. full
17304,781,Maldives,2012,MAD,1,1,South Asia,2008,4,980,1,2008,4,NA,0,2010,non-event,NA,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,0. no,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,2. yes and free access,1. yes,0. no,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,0. no,0. no,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,0. no,0. no,0. no,1. yes,1. yes,2. full,1. yes,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,1. yes,1. yes,0. no,0. no,1. yes,1. yes,1. yes,1. yes,2. full,1. yes,0. no,1. yes,0. no,0. no,1. yes,1. yes,1. conditional,2. full,2. full,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,1. yes,2. full
11149,432,Mali,2012,MLI,1,1,Sub-Saharan Africa,1992,20,561,1,1992,20,NA,0,2010,non-event,NA,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,1. yes,0. no,0. no,0. no,1. yes,0. no,1. conditional,0. no,1. yes,2. full,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,1. conditional,2. full,2. full,1. yes,1. yes,1. yes,1. yes,0. no,0. no,1. yes,1. yes,1. yes,0. no,0. no,1. yes,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no
8787,338,Malta,2012,MLT,1,1,W. Europe/U.S./Canada,1964,48,433,1,2011,1,NA,0,2010,non-event,NA,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. conditional,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,2. yes and free access,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,1. yes,0. no,1. conditional,1. yes,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,1. yes,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. conditional,0. no,2. full,1. yes,1. yes,1. yes,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. conditional
18858,983,Marshall Islands,2012,MSI,1,1,Oceania,1979,33,953,1,1995,17,NA,0,2010,non-event,NA,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,0. no,0. no,1. yes,1. yes,1. yes,0. no,1. yes,2. full,0. no,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,2. yes and free access,1. yes,1. yes,0. no,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,1. yes,1. yes,0. no,0. no,1. yes,0. no,1. conditional,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. conditional,2. full,2. full,1. yes,0. no,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no
11308,435,Mauritania,2012,MAA,1,1,Sub-Saharan Africa,1991,21,577,1,2012,0,3880,0,2010,amendment,1,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,1. conditional,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. conditional,0. no,1. yes,2. full,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,2. full,2. full,2. full,1. yes,1. yes,1. yes,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no
13564,590,Mauritius,2012,MAS,1,1,Sub-Saharan Africa,1968,44,740,1,2011,1,NA,0,2010,non-event,NA,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,2. yes and free access,0. no,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. conditional,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. conditional,2. full,2. full,1. yes,1. yes,1. yes,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no
1426,70,Mexico,2012,MEX,1,1,Latin America,1917,95,96,1,2008,4,NA,0,2010,non-event,NA,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,1. conditional,1. yes,1. yes,1. yes,1. yes,1. yes,2. full,2. full,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,2. yes and free access,1. yes,0. no,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,1. yes,1. yes,1. yes,1. yes,1. conditional,1. yes,1. yes,2. full,1. yes,0. no,0. no,1. yes,0. no,0. no,1. yes,1. yes,0. no,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,0. no,1. yes,0. no,1. yes,1. yes,0. no,1. conditional,2. full,2. full,1. yes,1. yes,0. no,1. yes,1. yes,2. full,1. yes,1. yes,1. yes,0. no,0. no,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,0. no
18904,987,Micronesia,2012,FSM,1,1,Oceania,1981,31,955,1,1990,22,NA,0,2010,non-event,NA,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,1. yes,0. no,1. yes,2. full,0. no,1. yes,1. yes,1. yes,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,1. yes,1. yes,1. yes,1. yes,0. no,0. no,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,1. conditional,0. no,2. full,1. yes,1. yes,0. no,1. yes,1. yes,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no
9563,359,Moldova,2012,MLD,1,1,E. Europe/Post-Soviet,1994,18,487,1,2006,6,NA,0,2010,non-event,NA,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no,1. conditional,1. yes,0. no,1. yes,0. no,1. yes,2. full,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no,2. yes and free access,0. no,0. no,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,1. conditional,0. no,1. yes,2. full,1. yes,1. yes,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,2. yes and free access,1. yes,1. conditional,2. full,2. full,1. yes,1. yes,1. yes,1. yes,1. yes,2. full,0. no,1. yes,1. yes,0. no,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,0. no,1. conditional
5757,221,Monaco,2012,MNC,1,1,W. Europe/U.S./Canada,1962,50,346,1,2002,10,NA,0,2010,non-event,NA,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,1. yes,2. full,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. conditional,0. no,1. yes,2. full,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,1. yes,0. no,1. yes,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,2. full,1. yes,0. no,1. yes,1. yes,1. yes,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no
16278,712,Mongolia,2012,MON,1,1,East Asia,1992,20,855,1,2001,11,NA,0,2010,non-event,NA,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,1. conditional,1. yes,0. no,1. yes,0. no,1. yes,0. no,0. no,1. yes,1. yes,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,2. full,2. full,2. full,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,0. no,0. no
8942,341,Montenegro,2012,MNG,1,1,E. Europe/Post-Soviet,2007,5,981,1,2007,5,NA,0,2010,non-event,NA,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no,1. conditional,1. yes,1. yes,1. yes,1. yes,1. yes,2. full,0. no,0. no,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,2. yes and free access,0. no,0. no,0. no,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,0. no,1. yes,1. yes,1. conditional,1. yes,0. no,0. no,1. yes,0. no,0. no,1. yes,1. yes,0. no,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,0. no,1. conditional,0. no,1. yes,1. yes,0. no,0. no,1. yes,1. yes,1. conditional,2. full,2. full,1. yes,1. yes,1. yes,1. yes,1. yes,1. conditional,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,0. no
13774,600,Morocco,2012,MOR,1,1,Middle East/N. Africa,2011,1,1001,0,2011,1,NA,0,2010,non-event,NA,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,0. no,1. yes,1. yes,2. yes and free access,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,1. yes,1. conditional,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,1. yes,0. no,2. full,2. full,1. yes,1. yes,1. yes,1. yes,1. yes,2. full,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no
12820,541,Mozambique,2012,MZM,1,1,Sub-Saharan Africa,2004,8,703,1,2007,5,NA,0,2010,non-event,NA,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no,1. conditional,1. yes,0. no,1. yes,1. yes,0. no,2. full,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,1. yes,0. no,2. yes and free access,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. conditional,1. yes,1. yes,2. full,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no,1. yes,0. no,1. yes,0. no,1. yes,1. yes,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,1. yes,0. no,0. no,0. no,1. yes,0. no,0. no,2. yes and free access,1. yes,1. conditional,2. full,2. full,1. yes,1. yes,1. yes,1. yes,1. yes,2. full,1. yes,1. yes,1. yes,0. no,0. no,1. yes,0. no,1. yes,0. no,1. yes,0. no,0. no,1. conditional
17191,775,Myanmar,2012,MYA,1,1,East Asia,2008,4,982,1,2008,4,NA,0,2010,non-event,NA,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,1. yes,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,1. yes,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,1. yes,0. no,0. no,1. yes,0. no,1. yes,1. yes,1. yes,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,0. no,1. yes,0. no,0. no,1. yes,0. no,1. conditional,0. no,0. no,1. yes,0. no,1. yes,1. yes,0. no,0. no,0. no,1. yes,1. yes,0. no,0. no,0. no,0. no,1. yes,1. yes,0. no,1. yes,0. no,0. no
